CpG,Gene,Discovery_group,EWAS_abs_estimate,haEWAS_abs_estimate
cg14830003,LINC01137,Common,0.146479346388037,0.349664320600701
cg14836555,GMPR2,Common,0.0588290414322692,18269090247.4795
cg14836555,RP11-468E2.9,Common,0.0473560945676699,2991560637.89382
cg14836555,RP11-934B9.3,Common,0.0425932919098194,6884316434.39761
cg14836555,TM9SF1,Common,0.0552215166735838,27830241042.4409
cg14845962,PIP4K2C,Common,0.0713365222535336,0.205619204185709
cg14845962,RP11-620J15.3,Common,0.0688686905286076,0.201849187510263
cg14855124,H6PD,Common,0.102620543131705,0.102404478457738
cg14855124,SPSB1,Common,0.1473512013261,0.187093524840912
cg14902267,C22orf15,Common,0.0306846990470323,0.0471799694190404
cg14909614,RP3-510O8.4,Common,0.0045538045382783,554258347.665859
cg14913610,PZP,Common,0.0225926039827491,0.0560702449864943
cg14913610,RIMKLB,Common,0.117954294929979,0.297524586637989
cg14916108,ADIPOR2,Common,0.231027689102768,27199087163.8805
cg14916108,CACNA1C-IT2,Common,0.0329690714882817,122668118.823294
cg14920846,PHLDA3,Common,0.123817890241639,0.287735945274675
cg14920846,RP11-134G8.8,Common,0.128936504213368,0.304428387854719
cg14956327,CDK19,Common,0.247655682196336,0.40940243299734
cg14962509,NCDN,Common,0.0864894291795576,0.113854093157934
cg15006828,MKRN7P,Common,0.0777776763019336,12443182634.9983
cg15013527,ANO9,Common,0.0163187498386352,0.0662122145817828
cg15013527,ODF3,Common,0.006007599198902,0.0213528291662337
cg15013527,RP11-326C3.12,Common,0.0471560789559199,0.161055961576222
cg15031685,FAM71F1,Common,0.0675339232445323,0.0774054534270934
cg15031685,IMP3P2,Common,0.0860868785493116,0.0987186028317223
cg15031685,KCP,Common,0.14176606935937,0.162771530437367
cg15031685,RP11-274B21.2,Common,0.236859054663869,0.271145387842763
cg15033653,OAS1,Common,0.191744577027628,0.291984026500187
cg15035133,RP5-1177I5.3,Common,0.122772711003216,0.210160073810113
cg15035143,MIR142,Common,0.169961243340011,0.228934025244114
cg15035143,RP11-112H10.6,Common,0.0316319537310248,0.0463381623877928
cg15052890,MED11,Common,0.0726693785534476,0.115211324217979
cg15060813,AC002984.2,Common,0.187956151845535,0.720085803877978
cg15060813,ARHGAP33,Common,0.208065926649358,0.72928585075929
cg15060813,LRFN3,Common,0.299109284052373,1.10194523436647
cg15060813,ZBTB32,Common,0.121064005108074,0.556969042177107
cg15066489,HCLS1,Common,0.17043022835603,0.298685396089164
cg15078329,RP11-378J18.3,Common,0.0718715740064749,0.301821801521933
cg15096829,LGR6,Common,0.25961887858437,0.755762807208569
cg15096829,RP11-307B6.3,Common,0.3863009704824,1.61653650639129
cg15096829,RP11-465N4.4,Common,0.021338371992833,0.0592630084062811
cg15099037,SLC11A1,Common,0.397021277091373,0.518668263393168
cg15108645,CYP2W1,Common,0.0299747132004577,0.0645502528910469
cg15117681,FASN,Common,0.177464306893154,1.04814844967482
cg15117681,UTS2R,Common,0.15293470802332,1.06396235070931
cg15117739,HOXB4,Common,0.016223204913607,0.121800148816804
cg15123573,RP11-1277A3.2,Common,0.302078800576201,1.85164215800263
cg15123573,TMED9,Common,0.124279570822919,0.819908214321444
cg15139596,TYROBP,Common,0.388278343832381,0.646688908421165
cg15139596,ZBTB32,Common,0.196971132115812,0.264728701081307
cg15153141,RN7SL378P,Common,0.194903051753357,0.198104099490827
cg15169940,OVOL3,Common,0.0361317313264322,0.0469217642496346
cg15194531,HEXIM1,Common,0.11242813582231,0.196114611225025
cg15194531,RP13-890H12.2,Common,0.0423285078018121,0.0818142784095775
cg15195495,AC005391.2,Common,0.0011662178765675,0.0013315647707965
cg15195495,ELANE,Common,0.173126338377944,0.206144168937932
cg15224432,MIR769,Common,0.0021285844009726,0.0028813254465569
cg15240990,TMED1,Common,0.122241341419502,0.496953168840225
cg15253293,AC027601.1,Common,0.0405270495754451,0.086371872216234
cg15255390,CTD-2377D24.6,Common,0.0041448596162481,0.0433739583849286
cg15262954,KCNQ2,Common,0.126528343021203,0.157840377404431
cg15275312,RASSF1,Common,0.143726144691341,0.179358503350166
cg15275312,SEMA3B-AS1,Common,0.353262205311762,0.440744562047647
cg15305352,RP11-328M4.3,Common,5.70208377692405e-05,6.63419556497887e-05
cg15331705,PVT1,Common,0.127836206292788,0.225820237002525
cg15374751,AC012456.3,Common,0.0025001194207214,0.0049249728482644
cg15374751,RN7SL674P,Common,0.106945650862337,0.2186868969716
cg15390444,JAKMIP3,Common,0.190652236017006,0.811025931050214
cg15410236,GPX4,Common,0.0577333751278668,0.0810848493633012
cg15410236,HMHA1,Common,0.100207005898462,0.134832543206767
cg15437741,RP13-516M14.1,Common,0.296123538214654,0.838049038463731
cg15440157,RP11-167H9.6,Common,0.0485863352333839,0.0483271402594833
cg15463580,CAPS,Common,0.219901328947479,0.283036334305038
cg15463580,CTC-503J8.2,Common,0.200805469228238,0.261955929591157
cg15463580,RFX2,Common,0.314750631412768,0.410416492124781
cg15467116,S100A5,Common,0.0670900361270986,0.185452277971039
cg15467116,S100A8,Common,0.512273743397957,1.37062026451432
cg15467116,S100A9,Common,0.479297262796591,1.30108071329943
cg15468423,GADD45B,Common,0.605409193461115,2.55008259838826
cg15468423,SGTA,Common,0.108218243946666,0.930551892877186
cg15503752,MGAT5B,Common,0.2023679288755,0.806746536773969
cg15503752,RP11-318A15.7,Common,0.0001808033276752,0.0003713858537612
cg15539944,MBD6,Common,0.0872451830941678,0.175732432409873
cg15539944,TSFM,Common,0.0896900982575964,0.177985057669665
cg15539944,XRCC6BP1,Common,0.121457908489821,0.237075307810293
cg15575375,NFIA,Common,0.151725705036912,0.364368617127145
cg15614119,NTSR2,Common,0.199112379913441,0.559479556768101
cg15619439,RP11-690D19.3,Common,0.0556475890654112,0.0878647799280425
cg15624624,RP11-139K1.2,Common,0.35425441514717,0.91359369848581
cg15630071,CNOT10,Common,0.108863818588383,0.137067774382272
cg15630071,GLB1,Common,0.126947243111354,0.162160421846995
cg15673896,C1orf162,Common,0.270562170087475,0.29850004289854
cg15673896,FAM212B-AS1,Common,0.108561051414375,0.121497176874809
cg15673896,OVGP1,Common,0.132226862268423,0.144281021064732
cg15696058,FGFBP2,Common,0.164241774550178,0.275899629733865
cg15722438,MYO1F,Common,0.235586091861292,0.304744440784628
cg15722438,PRAM1,Common,0.232386140042681,0.309408709681763
cg15726700,SMCO1,Common,0.0318503565992421,0.0388627256765624
cg15751948,OR2AT4,Common,0.0236010966255347,0.026781570040968
cg15751948,RPS3,Common,0.0714337458629318,0.0871219181712835
cg15751948,SPCS2,Common,0.124590483305455,0.153492831823864
cg15800907,HAS1,Common,0.146709738202756,0.239587482007202
cg15812586,snoU13,Common,0.139706049284637,8558686338.28966
cg15814508,IGSF10,Common,0.0597543245113423,0.274722126219881
cg15814508,P2RY14,Common,0.172038056664414,0.794967706555192
cg15814508,RP11-166N6.2,Common,0.0030188961874324,0.0130593418690571
cg15821544,ATP6V1E1P1,Common,0.0099783304986534,0.0105344676120118
cg15821544,ERMAP,Common,0.0862205538220163,0.0902313832267356
cg15831598,ICAM1,Common,0.516144378611993,3.71762230884258
cg15831598,ICAM4,Common,0.200220217400144,1.97412325247624
cg15831598,P2RY11,Common,0.169713649511938,0.166856011367226
cg15871206,ESPNL,Common,0.0279980345562701,0.028369680860445
cg15982099,CELF1,Common,0.0685697706952443,0.0951343985860114
cg15982099,PACSIN3,Common,0.10615532982162,0.138848775107576
cg15982700,HOXA9,Common,0.0283695900349725,0.0893313395675685
cg16001495,AP000695.6,Common,0.060884040679202,0.666585445510647
cg16001495,AP000696.2,Common,0.0489658776276817,0.550461993934928
cg16001495,SIM2,Common,0.139185339917048,1.56548411777887
cg16014085,RP11-297C4.3,Common,0.0566656247823576,0.141087505767901
cg16017089,RP11-800A3.7,Common,0.0338944851492313,0.17926693316287
cg16021126,SMARCE1P5,Common,0.153408887594411,0.815114834127134
cg16073427,AP5B1,Common,0.163460931335631,1.12814860199992
cg16073427,CCDC85B,Common,0.203334726116843,1.39216304554036
cg16073427,RNASEH2C,Common,0.141268328514268,0.966859344838584
cg16106427,RP11-432J24.2,Common,0.0522017004261412,0.046671997762527
cg16106427,RP11-432J24.3,Common,0.0119806169605851,0.0106280598365367
cg16106427,STK32C,Common,0.0963560423676828,0.11701410036538
cg16109423,LINC01137,Common,0.156168486440872,0.420786010355015
cg16127683,GPR176,Common,0.0676305906196222,0.167828861948636
cg16127683,RP11-325N19.3,Common,0.008119815144375,0.0381673434467273
cg16129132,TSSC2,Common,0.0894721364906574,0.370717835220718
cg16131053,RP11-767C4.1,Common,0.0012872138459223,89985599.6978193
cg16133703,RP11-254I22.1,Common,0.0066619681520376,0.0123939111983513
cg16137564,EML5,Common,0.0732550282109783,0.134176116552333
cg16140558,RP11-360L9.4,Common,0.0568530768045275,3074805795.35137
cg16146033,SLC22A24,Common,0.0065137556640514,0.0047940780800616
cg16146033,STX5,Common,0.153422235538973,0.108326708907161
cg16191087,RP11-168K11.3,Common,0.0074289903330955,0.0105697904088698
cg16199747,RP3-337D23.3,Common,0.167312251834877,0.488029049425027
cg16216407,CCDC149,Common,0.147744241105921,1.08218355149864
cg16227748,NCL,Common,0.0804191355922975,0.115997436599405
cg16290689,LINC00398,Common,0.121423516767406,1.02502757194065
cg16312900,CHAD,Common,0.479575859716636,1.51656607283959
cg16312900,EME1,Common,0.102900260884449,0.367139857851737
cg16315020,FNDC7,Common,0.0183696040641237,0.0283269577573516
cg16324121,ARPC4,Common,0.0786060736277825,0.091157310769275
cg16324121,MTMR14,Common,0.108501990299885,0.123850661461566
cg16324121,TTLL3,Common,0.113943370180483,0.129800094813274
cg16332159,NPIPB6,Common,0.224001985523626,0.277967316010291
cg16332159,NPIPB8,Common,0.221717932101585,0.272151009042818
cg16332159,RP11-57A19.2,Common,0.0864348484038847,0.106682048425929
cg16332159,SBK1,Common,0.153900444427577,0.188249110693974
cg16402452,AGAP2,Common,0.13954936571386,0.450855783963882
cg16402452,ARHGAP9,Common,0.131304746213942,0.422334732344499
cg16402452,PIP4K2C,Common,0.094411663442881,0.300886597890783
cg16402875,AC005013.5,Common,0.155024589425176,2.08154175431026
cg16406967,HOXA4,Common,0.0142616614469675,0.0628220848738728
cg16406967,HOXA6,Common,0.0001700828130236,0.000726676418556
cg16449243,RP11-567M16.1,Common,0.040859113639561,0.254701075587039
cg16449243,RP11-795F19.5,Common,0.23848246436687,1.58231741170132
cg16459364,RP11-624C23.1,Common,0.0563734392491479,0.29252714208094
cg16484042,AC040173.1,Common,0.245977904482669,0.370910822952615
cg16495212,CPEB1,Common,0.197787325455747,0.454484461527803
cg16495212,RP11-752G15.6,Common,0.23344713664397,0.479716005459779
cg16527877,HFM1,Common,0.122196609730864,0.186065342537445
cg16536918,LZTS3,Common,0.111445533714268,0.129412874884439
cg16586211,FAM92B,Common,0.0144177096118765,0.0166637883263074
cg16601359,RP11-253E3.1,Common,0.0741597433896107,0.299714349065492
cg16619378,RP11-214O1.2,Common,0.0195161098039236,0.0651770348471398
cg16632346,SNRPFP1,Common,0.0016968114365969,0.0036077584996678
cg16632346,TMEM189,Common,0.102391175059012,0.335708607597228
cg16632346,TRERNA1,Common,0.0001479350992647,0.0003958761157091
cg16641055,RNF166,Common,0.128619137905092,0.141056456562555
cg16653138,RP11-181G12.4,Common,0.0050440697864222,0.0112032052431779
cg16653138,SKI,Common,0.109991783968232,0.197699036951002
cg16662250,PRDM11,Common,0.0799608076323724,0.132692927720095
cg16672810,MFSD6L,Common,0.0236435186285173,0.0277608000831641
cg16681421,H3F3B,Common,0.304837894383696,57479103679.1513
cg16681421,MYO15B,Common,0.264309388649436,35324519174.0535
cg16681421,RP11-552F3.9,Common,0.0668383726042482,2502919208.94789
cg16681421,SMIM5,Common,0.274289654164791,25480110773.6728
cg16681421,SMIM6,Common,0.45629547481323,38996848954.7937
cg16681421,UNC13D,Common,0.280183937506996,38174752807.848
cg16681421,WBP2,Common,0.125546011964993,2872070433.39281
cg16707506,MYO1G,Common,0.248147763068121,0.352910479542683
cg16708012,CORO1C,Common,0.151913807944763,0.250863235367873
cg16708012,SART3,Common,0.0650106169185843,0.107735839990172
cg16733298,RP11-626G11.3,Common,0.0122035434350372,0.0144977057703567
cg16744314,MYLK2,Common,0.328249923098698,0.482225741070534
cg16744314,TTLL9,Common,0.196601215472746,0.300617064538886
cg16748008,HOTTIP,Common,0.0025621708795208,0.0114228687634188
cg16748008,HOXA-AS2,Common,0.0050305396791679,0.021947556229709
cg16748008,HOXA-AS3,Common,5.39163644183372e-05,0.0002399420592264
cg16748008,HOXA6,Common,0.0001858957591655,0.0007685029729275
cg16773741,AC000067.1,Common,0.0883149100807895,0.117004029811084
cg16773741,CDC45,Common,0.046105795267374,0.0600114864360775
cg16775752,WDFY4,Common,0.0988678366098347,0.295351977543806
cg16786178,BATF,Common,0.29448780579706,0.337238617906768
cg16837973,AC109333.10,Common,0.0718445274321602,0.0979538974170263
cg16837973,RP11-333E1.1,Common,0.148699822120844,0.212032879955155
cg16837973,RP11-46I8.3,Common,0.040894689025827,0.057437529618074
cg16896911,CHST8,Common,0.195810512898402,0.267370974687197
cg16896911,CTD-2540B15.6,Common,0.209287689909986,0.28802669779044
cg16899351,PPP1R12B,Common,0.0617534586497963,0.989197813470598
cg16899351,RP11-480I12.10,Common,0.0334714042276404,0.753295582191303
cg16926213,C1orf222,Common,0.177038428836775,0.971913638938206
cg16927606,ETV2,Common,0.124660937080338,0.193946876287669
cg16927606,U2AF1L4,Common,0.157765101618352,0.244272195469612
cg16927606,ZBTB32,Common,0.119160623101838,0.162324825979217
cg16997642,HOXA13,Common,0.0082602957245728,0.0326680513620861
cg16997642,HOXA9,Common,0.0423677858911682,0.118380991093522
cg16997642,RPL7AP38,Common,0.0001310829852172,0.0006192460970618
cg17006136,ANKRD37,Common,0.271948359826266,0.448920382688427
cg17006136,CCDC110,Common,0.115969253178655,0.179638200462149
cg17019969,SPHK1,Common,0.171084314926476,0.173441757084716
cg17036418,CCT6B,Common,0.0893343276025395,0.127877769727487
cg17036418,RAD51D,Common,0.0622455471684933,0.0890007875112883
cg17046776,AKIP1,Common,0.0892093378661685,0.245159959437705
cg17046776,TMEM9B,Common,0.0682492708582313,0.162580259949304
cg17072519,SLC7A4,Common,0.200624335359743,0.273963877931586
cg17100943,TNFSF14,Common,0.127283645332356,0.50876697415186
cg17101285,C1QL4,Common,0.100017084203155,0.22837707438545
cg17101285,DNAJC22,Common,0.210456896781078,0.478844782280584
cg17101285,LMBR1L,Common,0.142605557742469,0.3423868235422
cg17104258,ILDR2,Common,0.0559447334916461,0.666279862775439
cg17126555,CDKN2D,Common,0.116156671397288,0.205336781101676
cg17126555,CTD-2369P2.4,Common,0.0023048120713578,0.0041481555355759
cg17126555,ICAM4,Common,0.198900606078711,0.306766732531682
cg17150898,ADIPOR2,Common,0.213501227634177,0.356397291598827
cg17150898,FBXL14,Common,0.152091839684144,0.262843480753835
cg17150898,LRTM2,Common,0.164008681432695,0.274047405679546
cg17213699,PTPN6,Common,0.136881316101821,0.155548024033954
cg17219660,LGR6,Common,0.190414382344533,0.406092333943022
cg17219660,LMOD1,Common,0.247706674964027,1.2624379044194
cg17219660,RP11-307B6.3,Common,0.345785791302418,0.31077439328256
cg17222829,AP001271.3,Common,0.303747188380402,0.327293074128325
cg17233506,HOXB5,Common,0.0053343838700368,0.0043385651914584
cg17291767,TRERF1,Common,0.0808651076600638,0.0857362341388878
cg17316649,HLA-DOB,Common,0.174382148423807,0.390842179475783
cg17316649,HLA-DRB1,Common,0.557505917296212,1.27480999245802
cg17316649,HLA-DRB5,Common,0.617888037239273,1.42034635086307
cg17316649,TAP2,Common,0.104891565064417,0.239947882023259
cg17330838,RP11-872D17.4,Common,0.08041384637785,0.144742845905402
cg17330838,SERPING1,Common,0.107436756587577,0.194468681961908
cg17330838,UBE2L6,Common,0.088303306138181,0.16468465878467
cg17342132,ARHGAP26,Common,0.193223723827852,0.808674905370477
cg17342132,ARHGAP26-IT1,Common,0.11765608785044,0.499337434860471
cg17342132,CTD-2050E21.1,Common,0.18277105989629,0.737143367506903
cg17342588,JAZF1,Common,0.123563966692308,0.226982430774782
cg17344932,GSDMB,Common,0.1424744929988,0.230552866137609
cg17349352,AC004854.5,Common,0.161803850122018,0.234562492716228
cg17349352,CCM2,Common,0.100809631339174,0.144517767475706
cg17349352,MYO1G,Common,0.139288408580853,0.199541493067064
cg17349352,NACAD,Common,0.0905652267939184,0.130470980507537
cg17349352,RP4-647J21.1,Common,0.0369018710928667,0.0529596409022703
cg17349352,TBRG4,Common,0.086778214317444,0.125052751234881
cg17416338,ARRDC5,Common,0.108019278649989,0.11225111803593
cg17416338,PLIN3,Common,0.131884333020255,0.141639443065871
cg17416338,PTPRS,Common,0.0798639920001047,0.0877642142074666
cg17416338,RPL32P34,Common,0.0002337606280886,0.0002797079493741
cg17418085,LAPTM5,Common,0.210262078722633,0.34757122842659
cg17446956,RP11-689B22.2,Common,0.08072276088143,0.10111137508649
cg17454234,FIS1,Common,0.0569188200791555,0.171178394262861
cg17454234,RP11-132A1.4,Common,0.0257208996157042,0.0834117610726682
cg17457637,EVX1,Common,0.0328722278590706,0.123952640523328
cg17457637,HOXA7,Common,0.0153286707937361,0.0556252580185666
cg17474422,ZMYM4,Common,0.0687875464150663,0.0857691583720687
cg17541002,RP11-711D18.2,Common,0.0027252511076145,0.0032366835482354
cg17607231,SP100,Common,0.22991754861883,0.357275780892465
cg17607231,SP110,Common,0.22805570026753,0.351450577252973
cg17665699,ALDH3A1,Common,0.0899027229751868,0.351474684434542
cg17665699,RP11-209D14.4,Common,0.190200502030453,0.828755277339659
cg17679743,SOCS3,Common,0.720300890906048,0.881216530529581
cg17679743,SYNGR2,Common,0.152974285786599,0.186544690463045
cg17679743,TMEM235,Common,0.204248124990507,0.252642433145613
cg17706411,ZBTB24,Common,0.0683725382371928,0.134446377796076
cg17745234,CSF2RB,Common,0.111651186363594,0.24530103716999
cg17745234,KCTD17,Common,0.173434498902627,0.377255439232827
cg17771150,LCP1,Common,0.234104827848632,0.464691252478729
cg17775899,HOXA7,Common,0.0209548314407071,0.240849315324713
cg17801546,POU2F1,Common,0.130516855300475,0.309536524075021
cg17804981,SMARCE1P6,Common,0.0514809469418325,0.0515232493768629
cg17824906,FBXL14,Common,0.146174340774978,0.31519980330704
cg17824906,LRTM2,Common,0.130532911737875,0.27333672596992
cg17825130,RP11-100N20.1,Common,5.70683627927306e-05,5.99092729484432e-05
cg17864091,C20orf195,Common,0.0691145736964933,0.095808367507848
cg17864091,TNFRSF6B,Common,0.408557708376554,0.550462098020902
cg17881200,HOTTIP,Common,0.0030188600027805,0.008265243800644
cg17881200,HOXA6,Common,0.0002151921694244,0.0006222985489114
cg17913115,ARL16,Common,0.174490020801436,0.267834700938656
cg17913115,FSCN2,Common,0.116890195009546,0.180871980771949
cg17913115,NPLOC4,Common,0.0383043594160085,0.0612031013867866
cg17913115,RP11-1055B8.7,Common,0.0640188200661963,0.100212830321997
cg17940464,RP11-936I5.1,Common,0.0438040669827519,0.119241887372879
cg17956563,TOLLIP,Common,0.112523047104797,0.148043157518632
cg17965690,SLC44A2,Common,0.0975174482548527,0.218317523306849
cg17977470,DNAH2,Common,0.0954801827163426,0.195884721932316
cg17977470,LSMD1,Common,0.107673838203707,0.324626527369975
cg17982866,CUL4A,Common,0.140009168829412,0.188934184641226
cg17982866,F7,Common,0.0954353451126769,0.126621940309031
cg17982866,MCF2L-AS1,Common,0.151102167059604,0.200648956219104
cg18026235,POU3F1,Common,0.113753891974715,0.253523580320755
cg18037834,PFDN5,Common,0.145233529757947,0.281581836239712
cg18046677,NUCB1-AS1,Common,0.0003079953416912,0.0005458900087412
cg18053607,TUG1,Common,0.0562870476444018,0.0932200043394051
cg18126557,OR2B11,Common,0.0079054521330811,0.0283621031853882
cg18127922,SKAP1,Common,0.16925012519074,1.00176773907471
cg18168310,RP11-554A11.9,Common,0.294906341849708,0.319721381899874
cg18171392,AP000357.4,Common,0.013966368149377,0.0216042895048353
cg18171392,GUCD1,Common,0.337374177962583,0.514088160262602
cg18205668,NACAD,Common,0.0994944801483467,0.122055971215527
cg18229196,KNDC1,Common,0.0902640873898582,0.119751744343967
cg18245281,CTSZ,Common,0.110553887346895,0.142828533866611
cg18252633,P2RY2,Common,0.117788057956734,1.05281097269923
cg18278486,HIST1H2AG,Common,0.0375306968625361,0.0724076710886036
cg18280057,TATDN1,Common,0.169444666684082,1.94329369140232
cg18281910,HEATR1,Common,0.0734082128087337,0.179970158082547
cg18317135,CTB-50L17.9,Common,0.139083144847939,0.708252955529751
cg18330082,MIR202HG,Common,0.114176362904546,0.120364001307256
cg18364707,KLK1,Common,0.0366951918712531,0.0671132034134218
cg18383668,APOC1,Common,0.320833294101516,0.670012536678953
cg18383668,GEMIN7,Common,0.102096610563267,0.210975809934316
cg18383668,PVRL2,Common,0.120651774362076,0.265405517828757
cg18383668,RELB,Common,0.195799081026117,0.426766641536072
cg18383668,TRAPPC6A,Common,0.135015135524471,0.277776813673428
cg18383668,ZNF296,Common,0.068222835231282,0.130172154967592
cg18384097,PTPN7,Common,0.100726837234553,0.127697719225268
cg18404811,RP5-1029F21.4,Common,0.0002220215918059,0.0003339819417556
cg18419175,RSPH10B,Common,0.162361206773555,0.318711424422583
cg18445108,C1QBP,Common,0.117428930117589,0.141278555217974
cg18445108,RP11-46I8.3,Common,0.0310358210345614,0.0372984194110878
cg18449062,CYP17A1,Common,0.0591276940243858,0.247932637728917
cg18454133,MYH7,Common,0.12766997576922,0.759708820484499
cg18454133,PPP1R3E,Common,0.145923010025628,0.545493411892121
cg18455390,LGALS3BP,Common,0.202819602118592,1.05523906712039
cg18463686,CLEC5A,Common,0.131107414461248,0.273706950409066
cg18463686,KIAA1147,Common,0.100887656264257,0.214634365653478
cg18518916,RP11-326I11.1,Common,6.70448612135876e-05,9.2505801684722e-05
cg18527651,GHRLOS,Common,0.164369178018761,0.933373687066492
cg18535283,CYB5R3,Common,0.226976306714868,0.611875272172156
cg18535283,RN7SKP80,Common,0.322025727836851,0.818482393871806
cg18535283,SERHL,Common,0.426688497202267,1.08759487204645
cg18535415,GPR25,Common,0.032974063618744,0.0899295006155156
cg18535415,RP11-168O16.2,Common,0.0022826442869096,0.0066894180393465
cg18535415,TMEM9,Common,0.118175484953249,0.32913757091994
cg18563860,ATP5E,Common,0.0903397736629002,0.109208500772931
cg18563860,NELFCD,Common,0.0773528637058919,0.0946209654682569
cg18568930,SIGLECL1,Common,0.0030847816922298,0.0145022025122225
cg18587137,RPL21P13,Common,0.0092919988264594,0.0503780701044116
cg18587137,TNFAIP2,Common,0.205620101004911,0.868126916649728
cg18612040,CTD-2561B21.4,Common,0.0023904011538394,0.006867027002959
cg18620571,RP11-736N17.4,Common,0.0385833530202582,0.147551501380698
cg18620571,RPL21P13,Common,0.0082650892798626,0.0344178081551401
cg18620571,TNFAIP2,Common,0.178167685615813,0.592585545248913
cg18623216,GMPS,Common,0.161581108641424,0.204630845236737
cg18638581,HK2,Common,0.156702354827118,0.185450166686699
cg18638581,TACR1,Common,0.0555226453140188,0.0637569288366406
cg18680977,HOXA4,Common,0.0149880208789357,0.214540428490419
cg18680977,HOXA6,Common,0.0001394210888098,0.0020420852297109
cg18727936,ECHS1,Common,0.0829508822258751,0.20029084385453
cg18727936,MIR202HG,Common,0.13338443261945,0.272743491131961
cg18727936,PRAP1,Common,0.135542311617688,0.327402197513516
cg18727936,VENTX,Common,0.13176644254257,0.318249336692493
cg18748888,AC061992.2,Common,0.0453038239454604,0.0467034120997834
cg18748888,TNRC6C,Common,0.0497544281998491,0.0516578010113436
cg18751141,HOTAIRM1,Common,0.055512134179429,0.303506099626785
cg18751141,HOXA10,Common,0.0160464081971596,0.087070791546471
cg18751141,HOXA9,Common,0.024715729887057,0.111736408845937
cg18776287,LCN1,Common,0.201969762055721,1.42617723572288
cg18787437,EPHA2,Common,0.191275290284449,0.480612537686071
cg18814344,NRG2,Common,0.199995522194622,0.915145143305775
cg18814344,UBE2D2,Common,0.199551280726117,0.839609644536806
cg18856478,ELOVL1,Common,0.142336550343254,0.309148739193135
cg18887230,MYH16,Common,0.0218656207543963,0.0349259371186814
cg18903093,C10orf107,Common,0.163764752952096,0.242245400761612
cg18956547,C2orf62,Common,0.131863253553359,0.18166915035503
cg18956547,CXCR2P1,Common,0.0187193570501722,0.0257539782827923
cg19015997,SCIN,Common,0.540636982275514,0.64423539621643
cg19017293,RP13-516M14.1,Common,0.381048799353941,1.75181178836128
cg19044229,AP5B1,Common,0.131874359948663,0.506708275815168
cg19044229,RNASEH2C,Common,0.118406240368939,0.53486073465382
cg19048532,HOXA3,Common,0.0080266497661172,0.11810351105174
cg19048532,HOXA6,Common,0.0002367483597556,0.004742243901363
cg19048532,HOXA9,Common,0.0297281493999806,0.0470677073980969
cg19051015,HOXB-AS1,Common,0.0715203764771311,0.247528852940786
cg19051015,HOXB7,Common,0.0117217611145243,0.0402785357806539
cg19065773,RPL13AP5,Common,0.152635626629548,0.1554271152721
cg19118751,CTD-2008P7.6,Common,0.0201288056958445,0.0206558408561364
cg19118751,RPS7P1,Common,0.0966893517566081,0.0978339789798807
cg19153828,RP11-521O16.2,Common,0.0310023431518072,0.0568593507770775
cg19154600,ANXA7,Common,0.231369730044557,0.855064010321215
cg19154600,MSS51,Common,0.278394381747172,1.10351332930732
cg19216624,PRRT4,Common,0.108343840770339,0.121750572508104
cg19217571,ZNF541,Common,0.0683039734205932,0.11013957035038
cg19220272,AC016735.1,Common,0.139941093419519,0.175904583466392
cg19220272,AC016735.2,Common,0.258706540419428,0.329281679264602
cg19220272,ZFP36L2,Common,0.337329135820673,0.404959102302098
cg19229215,CLDN4,Common,0.135585854813301,0.764961849737281
cg19241831,OTOF,Common,0.0541928536335538,8865301210.14153
cg19268695,DENND2D,Common,0.130249199496818,0.196433293321041
cg19268695,DRAM2,Common,0.162376314562874,0.225919479918099
cg19268695,OVGP1,Common,0.117356412023084,0.165239143023054
cg19284751,C1QL2,Common,0.273054830911223,0.331552338240273
cg19321979,APOA1BP,Common,0.182555869330053,0.182788381484659
cg19321979,RP11-98G7.1,Common,0.0982593077676338,0.102752173011644
cg19430423,B3GNT8,Common,0.0732310586896208,0.10158030250984
cg19430423,B9D2,Common,0.214693149033526,0.316270295250967
cg19430423,EXOSC5,Common,0.138507745016417,0.199758091631994
cg19434183,CCNJL,Common,0.0781905689621869,0.148605949755811
cg19442201,ANKRD63,Common,0.0409307839630556,0.195097086441488
cg19442201,BAHD1,Common,0.0830551695531896,0.388528803469664
cg19442201,RP11-133K1.1,Common,0.0166889501776272,0.0450718650909588
cg19443920,KLHL11,Common,0.12768691615111,0.216463888923519
cg19506623,ITGB6,Common,0.119078946717404,0.501694848550211
cg19522050,ENTPD7,Common,0.0439788349098178,0.597356241152612
cg19526353,CTC-378H22.2,Common,0.044025877147484,0.124533842522433
cg19526353,POU2F2,Common,0.337424880963562,0.998104351556221
cg19553910,AGAP3,Common,0.0801574083493673,0.335179685295272
cg19553910,NUB1,Common,0.0500431658884901,0.211541302752038
cg19553910,RHEB,Common,0.128144868140204,0.539118036885158
cg19553910,RN7SL76P,Common,0.162314080364197,0.678571166740425
cg19553910,SMARCD3,Common,0.105766242418808,0.437812663294185
cg19589494,RP11-16F15.2,Common,0.0405068548300561,0.0498352860153988
cg19622422,UNC13A,Common,0.131683156821459,0.355737210755162
cg19645616,AP1M2,Common,0.15380458975583,0.462084053022236
cg19647567,FAM153A,Common,0.22297927705793,0.292790770250679
cg19647567,FAM193B,Common,0.118314460072477,0.152724767929524
cg19647567,RGS14,Common,0.190378362468535,0.238374454297897
